FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
LeBron,James,Mia,F,23834,@OKC,76,26.79,7.25,8.03,1.70,0.88,2.97,56.500,75.300,45.14
Kevin,Durant,OKC,F,23814,Mia,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
Dwight,Howard,Hou,C,21479,@GS,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
Stephen,Curry,GS,G,20383,Hou,78,22.90,6.91,4.03,1.62,0.15,3.08,45.100,90.000,33.69
James,Harden,Hou,G,18112,@GS,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
Russell,Westbrook,OKC,G,16595,Mia,82,23.21,7.40,5.22,1.77,0.29,3.33,43.800,80.0,35.67
David,Lee,GS,F,15805,Hou,79,18.47,3.53,11.22,0.85,0.28,2.62,51.900,79.700,33.47
Ty,Lawson,Den,G,15670,@Mil,73,16.66,6.86,2.71,1.47,0.11,2.49,46.100,75.600,26.90
Serge,Ibaka,OKC,F,14703,Mia,80,13.19,0.54,7.71,0.35,3.02,1.56,57.300,74.900,26.45
Dwyane,Wade,Mia,G,14550,@OKC,69,21.20,5.10,4.99,1.86,0.81,2.81,52.100,72.500,32.96
Chandler,Parsons,Hou,F,14356,@GS,76,15.49,3.54,5.32,0.99,0.42,1.93,48.600,72.900,24.87
Brandon,Knight,Mil,G,13675,Den,75,13.32,4.04,3.29,0.77,0.11,2.73,40.700,73.300,18.65
Chris,Bosh,Mia,C,13250,@OKC,74,16.65,1.66,6.77,0.89,1.36,1.73,53.500,79.800,27.12
Andrew,Bogut,GS,C,13045,Hou,32,5.81,2.09,7.66,0.62,1.72,1.09,45.100,50.0,20.24
Nate,Wolters,Mil,G,12717,Den,42,6.93,3.55,2.52,0.74,0.33,0.90,41.200,66.200,14.36
John,Henson,Mil,F,12568,Den,63,6.03,0.49,4.71,0.30,0.67,0.75,48.200,53.300,12.08
J.J.,Hickson,Den,C,12305,@Mil,80,12.72,1.1,10.35,0.6,0.64,1.81,56.200,67.900,25.40
Andre,Iguodala,GS,F,11933,Hou,80,12.98,5.41,5.29,1.74,0.65,2.58,45.100,57.400,26.17
Reggie,Jackson,OKC,G,11844,Mia,70,5.34,1.74,2.37,0.41,0.19,0.76,45.800,83.900,10.04
Kenneth,Faried,Den,F,11621,@Mil,80,11.54,0.96,9.18,1.01,1.04,1.41,55.200,61.300,24.56
Terrence,Jones,Hou,F,11239,@GS,19,5.47,0.79,3.42,0.63,1,0.68,45.700,76.500,12.07
Randy,Foye,Den,G,11076,@Mil,82,10.76,2.04,1.55,0.80,0.33,1.12,39.700,81.900,14.02
Mario,Chalmers,Mia,G,10926,@OKC,77,8.65,3.55,2.22,1.53,0.16,1.55,42.900,79.500,16.46
