FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,24025,@Pho,53,26.45,3.98,13.19,0.85,0.40,2.34,46.400,82.500,43.37
DeMarcus,Cousins,Sac,C,19675,Hou,48,22.44,2.92,11.58,1.60,1.27,3.48,48.400,72.600,38.08
Joakim,Noah,Chi,C,19244,@Atl,53,12,4.55,11.42,1.04,1.47,2.25,47.400,72.600,32.81
James,Harden,Hou,G,19130,@Sac,48,24.29,5.46,4.73,1.44,0.48,3.60,45.000,85.900,33.53
Dwight,Howard,Hou,C,19100,@Sac,56,18.84,1.75,12.59,0.93,1.88,3.30,58.100,54.300,34.88
Paul,George,Ind,F,18075,LAL,55,22.71,3.4,6.36,1.82,0.27,2.8,44.200,86.100,31.88
John,Wall,Was,G,17476,Orl,56,19.70,8.62,4.27,2,0.48,3.43,42.200,83.000,34.22
LaMarcus,Aldridge,Por,F,17380,@Den,53,23.91,2.81,11.36,0.85,1,1.79,46.600,82.100,38.16
Damian,Lillard,Por,G,16513,@Den,56,21.20,5.75,3.55,0.68,0.34,2.36,43.100,88.700,29.07
Isaiah,Thomas,Sac,G,16266,Hou,56,20.57,6.38,2.77,1.34,0.07,2.86,45.200,85.900,28.95
Kyle,Lowry,Tor,G,16063,@Cle,56,16.95,7.62,4.45,1.57,0.21,2.36,42.900,81.400,31.10
Rudy,Gay,Sac,F,16019,Hou,50,20.02,2.84,6.34,1.44,0.92,3.1,45.100,81.700,28.82
Goran,Dragic,Pho,G,15904,Min,52,20.31,6.23,3.48,1.42,0.21,2.94,50.800,76.400,30.18
Paul,Millsap,Atl,F,15825,Chi,53,17.60,3.04,8.28,1.85,1.11,2.49,45.900,73.700,31.50
Ty,Lawson,Den,G,15170,Por,45,18,8.8,3.49,1.47,0.2,3.11,43.400,80.400,31.34
Ricky,Rubio,Min,G,14757,@Pho,56,8.89,8.5,4.55,2.46,0.16,2.71,36.200,81.600,27.04
Pau,Gasol,LAL,C,14690,@Ind,46,17.11,3.28,10.11,0.39,1.46,2.39,47.300,75.300,31.58
Eric,Bledsoe,Pho,G,14315,Min,24,17.96,5.83,4.25,1.54,0.33,3.25,48.600,78.900,28.62
Tobias,Harris,Orl,F,14272,@Was,37,14.49,1.46,7.49,0.51,0.41,1.35,44.300,79.900,22.79
Kyrie,Irving,Cle,G,14237,Tor,54,21.13,6.20,3.26,1.26,0.33,2.63,42.400,85.600,29.56
Chandler,Parsons,Hou,F,14104,@Sac,51,17.06,3.73,5.65,1.14,0.41,1.94,49.600,72.500,27.14
Lance,Stephenson,Ind,G,13991,LAL,53,14.19,5.19,7.32,0.72,0.08,2.72,49.800,68.800,26.71
Nikola,Vucevic,Orl,C,13912,@Was,40,13.58,1.7,10.68,1.1,0.92,2.1,50.0,80.200,28.28
Trevor,Ariza,Was,F,13909,Orl,51,14.16,2.69,6.45,1.84,0.33,1.73,44.400,77.600,25.51
Marcin,Gortat,Was,C,13742,Orl,56,12.18,1.55,8.93,0.48,1.48,1.46,53.400,68.700,25.46
Nikola,Pekovic,Min,C,13725,@Pho,44,18.05,1.05,9.14,0.55,0.5,1.55,53.200,75.100,27.81
DeMar,DeRozan,Tor,G,13679,@Cle,54,22.31,3.80,4.54,1.11,0.44,2.20,42.900,80.500,28.70
Kobe,Bryant,LAL,G,13490,@Ind,6,13.83,6.33,4.33,1.17,0.17,5.67,42.500,85.700,22.00
Nicolas,Batum,Por,F,13476,@Den,56,12.82,5.30,6.43,0.96,0.68,2.57,45.700,82.600,26.63
Anderson,Varejao,Cle,C,12950,Tor,48,8.77,2.60,10.25,1.15,0.77,1.15,48.200,69.600,25.90
David,West,Ind,F,12860,LAL,55,13.87,2.89,6.55,0.84,0.87,1.73,49.500,77.300,24.80
Robin,Lopez,Por,C,12840,@Den,56,10.68,0.77,8.61,0.38,1.57,1.05,53.500,80.0,23.32
Kendall,Marshall,LAL,G,12722,@Ind,28,10.14,9.61,3.04,0.75,0.07,2.82,44.900,61.100,24.62
Markieff,Morris,Pho,F,12659,Min,54,12.93,1.70,5.83,0.91,0.65,1.74,47.300,78.800,21.10
Luol,Deng,Cle,F,12526,Tor,44,17.16,2.95,6.09,1.11,0.16,2.05,43.400,80.800,25.22
Mike,Scott,Atl,F,12259,Chi,53,9.72,0.96,3.70,0.30,0.09,0.81,49.200,82.700,13.73
