FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23747,@Phi,7,38.86,6,5.86,1.14,0.71,5.14,56.700,86.000,48.04
LaMarcus,Aldridge,Por,F,23009,Min,7,29.86,3,15,0.86,0.86,1.86,49.400,84.200,48.18
Kevin,Love,Min,F,22398,@Por,7,19.86,4.71,12,0.86,0.57,1.29,43.100,71.400,38.21
Al,Jefferson,Cha,C,20000,Chi,9,23.33,2.67,11.33,0.89,1,1.56,54.400,72.700,38.89
Joakim,Noah,Chi,C,19376,@Cha,9,14.33,5.33,15.44,1.33,1.67,2.78,51.700,77.100,41.86
John,Wall,Was,G,18813,@Uta,9,21.89,8.11,5.11,1.67,0.67,3.67,44.300,80.0,35.89
James,Harden,Hou,G,18392,@Mem,9,20.67,6.78,5,1.33,0.67,3.67,41.000,84.300,32.42
Dwight,Howard,Hou,C,18227,@Mem,9,19.33,1.67,11,0.67,1.78,2.56,61.600,44.900,33.14
Blake,Griffin,LAC,F,18020,@Tor,7,26.43,5.14,8.43,1.57,0.57,3,55.900,75.400,41.04
DeAndre,Jordan,LAC,C,17791,@Tor,7,10.43,1.57,15.57,1.43,3,1.14,62.00,42.300,37.54
Terrence,Jones,Hou,F,17616,@Mem,7,17.57,1.43,10.29,1.14,2.14,1.29,53.200,63.600,33.86
Paul,Millsap,Atl,F,16981,@Mil,6,19.83,3.83,6.17,2.5,1.67,2.17,46.200,82.900,34.79
Paul,George,Ind,F,16945,@Den,7,26.43,2.57,6.57,1.71,0.43,3,49.600,92.700,35.00
Ty,Lawson,Den,G,16826,Ind,6,18.33,11,2.33,1.67,0.17,3,38.100,76.500,33.08
Kyle,Lowry,Tor,G,15642,LAC,8,17.5,7.25,5,0.88,0.5,1.88,45.200,75.00,31.50
DeMar,DeRozan,Tor,G,15617,LAC,8,25.62,4.12,6.38,1.25,0.38,2,46.300,71.200,34.34
Kemba,Walker,Cha,G,15549,Chi,6,20,7.17,3.67,1.5,0.5,1.33,44.800,81.200,33.08
Serge,Ibaka,OKC,F,14926,@Phi,8,16.88,0.62,9.5,0.5,3,1.5,55.700,81.200,32.06
Zach,Randolph,Mem,F,14837,Hou,7,16.71,3.29,11.29,0,0.86,2.43,40.0,78.400,29.75
Nikola,Pekovic,Min,C,14711,@Por,7,20.29,1.29,9,0.86,0.86,1.43,59.800,90.900,32.39
Gordon,Hayward,Uta,F,14640,Was,1,27,5,5,3,0,3,58.800,83.300,39.75
Spencer,Hawes,Phi,C,14543,OKC,8,12.25,4.5,9.5,0.88,0.88,2.62,40.200,81.800,28.00
D.J.,Augustin,Chi,G,14473,@Cha,9,16.44,6.22,2.56,1,0.11,1.56,46.300,96.00,26.36
Mike,Conley,Mem,G,14390,Hou,7,19.71,6.14,3.29,1.43,0.29,1.14,47.100,90.0,31.18
