FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,23415,Hou,18,18.33,2.33,14,0.72,0.5,2.17,35.200,70.400,33.08
Anthony,Davis,NO,F,21002,@Tor,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
Stephen,Curry,GS,G,20999,Phi,78,22.90,6.91,4.03,1.62,0.15,3.08,45.100,90.000,33.69
Dwight,Howard,Hou,C,19101,@Min,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
Andre,Drummond,Det,C,18469,SA,60,7.93,0.5,7.62,0.98,1.58,0.95,60.800,37.100,20.44
Tim,Duncan,SA,F,18184,@Det,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Andrew,Bogut,GS,C,17144,Phi,32,5.81,2.09,7.66,0.62,1.72,1.09,45.100,50.0,20.24
Jared,Sullinger,Bos,F,16980,@Mil,45,6,0.78,5.87,0.49,0.49,0.64,49.300,74.600,14.37
Josh,Smith,Det,F,16599,SA,76,17.46,4.22,8.41,1.24,1.79,2.97,46.500,51.700,32.21
DeMar,DeRozan,Tor,G,16478,NO,82,18.11,2.49,3.90,0.93,0.29,1.84,44.500,83.100,22.71
Brandon,Jennings,Det,G,15889,SA,80,17.46,6.51,3.08,1.56,0.12,2.54,39.900,81.900,26.91
David,Lee,GS,F,15810,Phi,79,18.47,3.53,11.22,0.85,0.28,2.62,51.900,79.700,33.47
Kyle,Lowry,Tor,G,15582,NO,68,11.63,6.40,4.72,1.38,0.35,2.31,40.100,79.500,25.19
Ty,Lawson,Den,G,15361,@Ind,73,16.66,6.86,2.71,1.47,0.11,2.49,46.100,75.600,26.90
James,Harden,Hou,G,15031,@Min,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
Michael,Carter-Williams,Phi,G,14532,@GS,40,16.9,6.52,5.42,2.18,0.68,3.55,39.400,70.100,30.13
Paul,George,Ind,F,14381,Den,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
Nikola,Pekovic,Min,C,14225,Hou,62,16.31,0.85,8.79,0.69,0.81,1.63,52.000,74.400,26.41
Jrue,Holiday,NO,G,14205,@Tor,78,17.73,8.01,4.22,1.58,0.41,3.74,43.100,75.200,30.17
David,West,Ind,F,14127,Den,73,17.12,2.92,7.71,1.01,0.95,2.15,49.800,76.800,28.93
Rajon,Rondo,Bos,G,13695,@Mil,38,13.74,11.05,5.58,1.84,0.24,3.89,48.400,64.500,33.96
Larry,Sanders,Mil,C,13580,Bos,71,9.80,1.17,9.46,0.75,2.83,1.23,50.600,61.800,26.85
Thaddeus,Young,Phi,F,13520,@GS,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Lance,Stephenson,Ind,G,13401,Den,78,8.81,2.86,3.90,1.04,0.21,1.40,46.000,65.200,16.73
Spencer,Hawes,Phi,C,13355,@GS,82,11.04,2.23,7.20,0.29,1.38,1.60,46.400,77.700,22.26
