FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22713,Phi,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
LeBron,James,Mia,F,21839,@Hou,76,26.79,7.25,8.03,1.70,0.88,2.97,56.500,75.300,45.14
Chris,Paul,LAC,G,19794,@Pho,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
James,Harden,Hou,G,18828,Mia,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
Stephen,Curry,GS,G,18754,@Ind,78,22.90,6.91,4.03,1.62,0.15,3.08,45.100,90.000,33.69
Blake,Griffin,LAC,F,18141,@Pho,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
Dwight,Howard,Hou,C,17742,Mia,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
Anthony,Davis,NO,F,17676,@LAL,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
Paul,George,Ind,F,17342,GS,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
Thaddeus,Young,Phi,F,17106,@OKC,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
DeAndre,Jordan,LAC,C,16548,@Pho,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Tim,Duncan,SA,F,16433,@Cle,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Goran,Dragic,Pho,G,16399,LAC,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Kyrie,Irving,Cle,G,16180,SA,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
Russell,Westbrook,OKC,G,16149,Phi,82,23.21,7.40,5.22,1.77,0.29,3.33,43.800,80.0,35.67
Pau,Gasol,LAL,C,15804,NO,49,13.73,4.08,8.59,0.49,1.24,2.12,46.600,70.200,28.25
Dwyane,Wade,Mia,G,15518,@Hou,69,21.20,5.10,4.99,1.86,0.81,2.81,52.100,72.500,32.96
Serge,Ibaka,OKC,F,14816,Phi,80,13.19,0.54,7.71,0.35,3.02,1.56,57.300,74.900,26.45
David,Lee,GS,F,14509,@Ind,79,18.47,3.53,11.22,0.85,0.28,2.62,51.900,79.700,33.47
Eric,Bledsoe,Pho,G,14315,LAC,76,8.46,3.07,2.96,1.43,0.72,1.80,44.500,79.100,17.02
Lance,Stephenson,Ind,G,14091,GS,78,8.81,2.86,3.90,1.04,0.21,1.40,46.000,65.200,16.73
Michael,Carter-Williams,Phi,G,14026,@OKC,48,17.06,6.23,5.40,1.98,0.67,3.71,39.600,70.300,29.23
David,West,Ind,F,13764,GS,73,17.12,2.92,7.71,1.01,0.95,2.15,49.800,76.800,28.93
Chris,Bosh,Mia,C,13677,@Hou,74,16.65,1.66,6.77,0.89,1.36,1.73,53.500,79.800,27.12
Tony,Parker,SA,G,13495,@Cle,66,20.32,7.56,3,0.82,0.09,2.58,52.200,84.500,30.66
Markieff,Morris,Pho,F,13138,LAC,82,8.17,1.32,4.83,0.94,0.78,1.27,40.700,73.200,15.79
Anderson,Varejao,Cle,C,12950,SA,25,14.12,3.36,14.44,1.48,0.56,1.76,47.800,75.500,36.01
Tyreke,Evans,NO,F,12601,@LAL,65,15.18,3.52,4.42,1.38,0.42,1.97,47.800,77.500,24.08
Kawhi,Leonard,SA,F,12510,@Cle,58,11.88,1.60,5.97,1.67,0.55,1.07,49.400,82.500,22.64
Chandler,Parsons,Hou,F,12380,Mia,76,15.49,3.54,5.32,0.99,0.42,1.93,48.600,72.900,24.87
Wesley,Johnson,LAL,F,12093,NO,50,7.98,0.68,2.46,0.44,0.36,0.96,40.700,77.100,10.28
Tristan,Thompson,Cle,F,11842,SA,82,11.67,1.32,9.43,0.73,0.87,1.5,48.800,60.800,23.94
Andrew,Bogut,GS,C,11656,@Ind,32,5.81,2.09,7.66,0.62,1.72,1.09,45.100,50.0,20.24
